FECHA (YYMMDD);HORA (HHMM);;
140222;1700;;
140222;1800;;
140222;1900;;
140222;2000;;
140222;2100;;
140222;2200;;
140222;2300;;
140223;0000;;
140223;0100;;
140223;0200;;
140223;0300;;
140223;0400;;
140223;0500;;
140223;0600;;
140223;0700;;
140223;0800;18,1;
140223;0900;20,0667;
140223;1000;23,1917;
140223;1100;25,5333;
140223;1200;26,6417;
140223;1300;27,1667;
140223;1400;28,1667;
140223;1500;28,9917;
140223;1600;27,475;
140223;1700;27,1;
140223;1800;26,6083;
140223;1900;24,325;
140223;2000;21,975;
140223;2100;19,6833;
140223;2200;18,0583;
140223;2300;16,8333;
140224;0000;15,9417;
140224;0100;14,8583;
140224;0200;14,1083;
140224;0300;13,5417;
140224;0400;13,1917;
140224;0500;13,025;
140224;0600;12,6083;
140224;0700;12,65;
140224;0800;14,05;
140224;0900;15,1583;
140224;1000;16,8917;
140224;1100;18,5333;
140224;1200;20,3083;
140224;1300;21,2667;
140224;1400;21,5833;
140224;1500;21,6583;
140224;1600;21,7167;
140224;1700;21,2083;
140224;1800;20,5833;
140224;1900;19,325;
140224;2000;17,55;
140224;2100;16,475;
140224;2200;16,3083;
140224;2300;16,3083;
140225;0000;16;
140225;0100;16,175;
140225;0200;16,4083;
140225;0300;16,1833;
140225;0400;15,7833;
140225;0500;15,55;
140225;0600;15,3;
140225;0700;14,9917;
140225;0800;15,75;
140225;0900;16,525;
140225;1000;17,65;
140225;1100;19,3;
140225;1200;21,9917;
140225;1300;23,825;
140225;1400;24,8167;
140225;1500;26,4917;
140225;1600;27,1917;
140225;1700;27,7583;
140225;1800;27,8333;
140225;1900;27,6417;
140225;2000;25,0083;
140225;2100;22,9;
140225;2200;21,4667;
140225;2300;20,3917;
140226;0000;19,65;
140226;0100;18,75;
140226;0200;17,7417;
140226;0300;17,2917;
140226;0400;16,5417;
140226;0500;15,9417;
140226;0600;15,8417;
140226;0700;16,0917;
140226;0800;17,6917;
140226;0900;21,4083;
140226;1000;24,6417;
140226;1100;27,0083;
140226;1200;29,65;
140226;1300;31,8;
140226;1400;32,67;
140226;1500;;
140226;1600;;
140226;1700;;
140226;1800;;
140226;1900;;
140226;2000;;
140226;2100;;
140226;2200;;
140226;2300;;
140227;0000;;
140227;0100;;
140227;0200;;
140227;0300;;
140227;0400;;
140227;0500;;
140227;0600;;
140227;0700;;
140227;0800;;
140227;0900;;
140227;1000;;
140227;1100;;
140227;1200;;
140227;1300;;
140227;1400;;
140227;1500;;
140227;1600;;
140227;1700;;
140227;1800;;
140227;1900;;
140227;2000;;
140227;2100;;
140227;2200;;
140227;2300;;
140228;0000;;
140228;0100;17,325;
140228;0200;15,9;
140228;0300;15,5;
140228;0400;14,9333;
140228;0500;14,75;
140228;0600;14,7583;
140228;0700;14,825;
140228;0800;15,925;
140228;0900;17,4583;
140228;1000;20,8833;
140228;1100;23,9667;
140228;1200;26,125;
140228;1300;27,5333;
140228;1400;28,4083;
140228;1500;28,1833;
140228;1600;28,3167;
140228;1700;27,8583;
140228;1800;27,1917;
140228;1900;25,4667;
140228;2000;22,675;
140228;2100;20,55;
140228;2200;19,9083;
140228;2300;19,7667;
140301;0000;18,5667;
140301;0100;16,725;
140301;0200;16,05;
140301;0300;15,8833;
140301;0400;15,1833;
140301;0500;14,625;
140301;0600;14,1833;
140301;0700;13,7167;
140301;0800;14,9167;
140301;0900;18,175;
140301;1000;19,6333;
140301;1100;19,7167;
140301;1200;21,5583;
140301;1300;23,6417;
140301;1400;24,55;
140301;1500;24,5083;
140301;1600;23,4333;
140301;1700;22,1333;
140301;1800;21,4667;
140301;1900;20,8333;
140301;2000;19,625;
140301;2100;18,5167;
140301;2200;18,1167;
140301;2300;17,6083;
140302;0000;17,075;
140302;0100;16,3667;
140302;0200;15,4583;
140302;0300;14,8417;
140302;0400;14,225;
140302;0500;14,075;
140302;0600;13,7833;
140302;0700;13,575;
140302;0800;14,5833;
140302;0900;16,95;
140302;1000;19,0417;
140302;1100;21,2917;
140302;1200;24,2333;
140302;1300;26,1;
140302;1400;27,0583;
140302;1500;27,7417;
140302;1600;28,175;
140302;1700;27,3583;
140302;1800;26,55;
140302;1900;24,6417;
140302;2000;21,95;
140302;2100;20,6583;
140302;2200;20,2833;
140302;2300;19,925;
140303;0000;19,1;
140303;0100;18,1583;
140303;0200;17,1;
140303;0300;15,8333;
140303;0400;14,8583;
140303;0500;14,7833;
140303;0600;14;
140303;0700;13,35;
140303;0800;14,9167;
140303;0900;17,775;
140303;1000;20,4333;
140303;1100;22,525;
140303;1200;25,2917;
140303;1300;26,8333;
140303;1400;28,2417;
140303;1500;28,85;
140303;1600;28,3417;
140303;1700;28,0083;
140303;1800;26,975;
140303;1900;25,6167;
140303;2000;23,225;
140303;2100;21,5917;
140303;2200;20,625;
140303;2300;19,9333;
140304;0000;19,225;
140304;0100;18,5917;
140304;0200;17,1917;
140304;0300;16,2583;
140304;0400;15,725;
140304;0500;15,4333;
140304;0600;15,1583;
140304;0700;14,8083;
140304;0800;16,5083;
140304;0900;19,65;
140304;1000;20,9833;
140304;1100;23,5083;
140304;1200;25,925;
140304;1300;27,2583;
140304;1400;28,6167;
140304;1500;29,3583;
140304;1600;29,125;
140304;1700;28,5667;
140304;1800;27,5083;
140304;1900;25,9917;
140304;2000;23,6833;
140304;2100;22,3083;
140304;2200;21,3333;
140304;2300;20,45;
140305;0000;19,8;
140305;0100;19,0083;
140305;0200;18,2083;
140305;0300;17,55;
140305;0400;16,975;
140305;0500;16,225;
140305;0600;16,0667;
140305;0700;15,7917;
140305;0800;17,3083;
140305;0900;20,6083;
140305;1000;23,2167;
140305;1100;25,1917;
140305;1200;26,9083;
140305;1300;28,5583;
140305;1400;29,9083;
140305;1500;30,6583;
140305;1600;31,2167;
140305;1700;29,9583;
140305;1800;28,95;
140305;1900;26,725;
140305;2000;24,375;
140305;2100;22,825;
140305;2200;21,9417;
140305;2300;21,35;
140306;0000;20,9333;
140306;0100;20,3667;
140306;0200;19,575;
140306;0300;18,275;
140306;0400;17,55;
140306;0500;16,875;
140306;0600;16,5083;
140306;0700;16,6;
140306;0800;17,7083;
140306;0900;20,4;
140306;1000;22,3833;
140306;1100;25,5583;
140306;1200;28,5167;
140306;1300;29,2833;
140306;1400;31,1417;
140306;1500;31,8833;
140306;1600;31,95;
140306;1700;31,7167;
140306;1800;30,8667;
140306;1900;29,1917;
140306;2000;26,6917;
140306;2100;25,3417;
140306;2200;23,8583;
140306;2300;22,35;
140307;0000;21,9167;
140307;0100;20,4;
140307;0200;19,1417;
140307;0300;18,6833;
140307;0400;17,7417;
140307;0500;17,375;
140307;0600;17,0167;
140307;0700;17,1167;
140307;0800;19,2667;
140307;0900;22,5333;
140307;1000;24,5333;
140307;1100;27,5;
140307;1200;29,35;
140307;1300;31,8583;
140307;1400;33,0166;
140307;1500;33,575;
140307;1600;33,6166;
140307;1700;32,375;
140307;1800;31,4333;
140307;1900;30,2583;
140307;2000;27,625;
140307;2100;26,05;
140307;2200;24,7;
140307;2300;23,4583;
140308;0000;22,925;
140308;0100;21,7667;
140308;0200;20,65;
140308;0300;19,45;
140308;0400;18,6667;
140308;0500;18,0417;
140308;0600;17,375;
140308;0700;17,0083;
140308;0800;18,85;
140308;0900;22,9667;
140308;1000;24,175;
140308;1100;26,2083;
140308;1200;29,275;
140308;1300;31,0083;
140308;1400;32,2;
140308;1500;32,7583;
140308;1600;32,9666;
140308;1700;32,9333;
140308;1800;31,8833;
140308;1900;30,0833;
140308;2000;27,0333;
140308;2100;25,1833;
140308;2200;23,1833;
140308;2300;22,025;
140309;0000;21,0333;
140309;0100;20,1;
140309;0200;19,2;
140309;0300;18,4833;
140309;0400;17,4583;
140309;0500;17,1;
140309;0600;16,4917;
140309;0700;15,725;
140309;0800;17,225;
140309;0900;20,25;
140309;1000;21,5583;
140309;1100;23,625;
140309;1200;26,0417;
140309;1300;27,5;
140309;1400;;
140309;1500;;
140309;1600;28,925;
140309;1700;28,7583;
140309;1800;27,35;
140309;1900;25,5083;
140309;2000;23,9;
140309;2100;22,0083;
140309;2200;20,5167;
140309;2300;20,125;
140310;0000;19,4667;
140310;0100;19,5417;
140310;0200;19,4333;
140310;0300;19,3;
140310;0400;18,9667;
140310;0500;18,4083;
140310;0600;17,8417;
140310;0700;17,5916;
140310;0800;18,0083;
140310;0900;19,5917;
140310;1000;20,9417;
140310;1100;22,85;
140310;1200;24,9167;
140310;1300;26,3583;
140310;1400;27,9917;
140310;1500;28,3417;
140310;1600;28,6167;
140310;1700;28,6727;
140310;1800;26,9583;
140310;1900;25,15;
140310;2000;23,225;
140310;2100;21,7333;
140310;2200;20,1333;
140310;2300;19,3417;
140311;0000;18,425;
140311;0100;17,7333;
140311;0200;16,9417;
140311;0300;16,1333;
140311;0400;15,4917;
140311;0500;14,7833;
140311;0600;14,5667;
140311;0700;14,35;
140311;0800;16,35;
140311;0900;18,9917;
140311;1000;21,35;
140311;1100;24,0333;
140311;1200;26,6;
140311;1300;28,225;
140311;1400;29,9083;
140311;1500;29,975;
140311;1600;30,25;
140311;1700;29,675;
140311;1800;28,925;
140311;1900;27,125;
140311;2000;24,6;
140311;2100;22,475;
140311;2200;21,65;
140311;2300;20,8167;
140312;0000;20,2667;
140312;0100;18,9667;
140312;0200;17,8833;
140312;0300;17,6333;
140312;0400;17,1583;
140312;0500;16,425;
140312;0600;15,5083;
140312;0700;15,8333;
140312;0800;16,975;
140312;0900;19,6167;
140312;1000;22,375;
140312;1100;24,825;
140312;1200;27,1833;
140312;1300;28,8167;
140312;1400;29,975;
140312;1500;30,475;
140312;1600;30,4917;
140312;1700;29,9667;
140312;1800;29,475;
140312;1900;27,2167;
140312;2000;24,275;
140312;2100;22,2333;
140312;2200;21,4583;
140312;2300;20,9833;
140313;0000;20,1833;
140313;0100;19,55;
140313;0200;18,9167;
140313;0300;18,1167;
140313;0400;17,0417;
140313;0500;16,1;
140313;0600;15,7333;
140313;0700;15,5583;
140313;0800;16,675;
140313;0900;19,45;
140313;1000;21,6833;
140313;1100;23,4667;
140313;1200;25,1667;
140313;1300;27,1;
140313;1400;27,675;
140313;1500;27,6167;
140313;1600;26,5;
140313;1700;25,65;
140313;1800;23,4417;
140313;1900;21,7;
140313;2000;19,825;
140313;2100;18,9667;
140313;2200;18,2667;
140313;2300;17,4;
140314;0000;16,2917;
140314;0100;14,85;
140314;0200;13,5667;
140314;0300;13,0583;
140314;0400;13,175;
140314;0500;13,1583;
140314;0600;12,7167;
140314;0700;12,5;
140314;0800;13,0917;
140314;0900;14,8667;
140314;1000;17,7083;
140314;1100;20,4;
140314;1200;;
140314;1300;23,6583;
140314;1400;24,375;
140314;1500;25,0333;
140314;1600;25,3333;
140314;1700;25,0333;
140314;1800;24,025;
140314;1900;22,5583;
140314;2000;20,6083;
140314;2100;19,35;
140314;2200;18,6167;
140314;2300;18,2667;
140315;0000;17,5667;
140315;0100;16,8;
140315;0200;15,8833;
140315;0300;15,1833;
140315;0400;14,9083;
140315;0500;14,4667;
140315;0600;14,5083;
140315;0700;14,3417;
140315;0800;14,85;
140315;0900;16,3;
140315;1000;18,1417;
140315;1100;18,8917;
140315;1200;20,6083;
140315;1300;24,6417;
140315;1400;25,7;
140315;1500;27,7667;
140315;1600;28,5583;
140315;1700;27,6;
140315;1800;26,7667;
140315;1900;24,2583;
140315;2000;21,9917;
140315;2100;20,525;
140315;2200;19,3083;
140315;2300;18,6417;
140316;0000;18,1667;
140316;0100;17,5417;
140316;0200;17,075;
140316;0300;16,2333;
140316;0400;15,675;
140316;0500;15,4333;
140316;0600;16,05;
140316;0700;15,1917;
140316;0800;15,325;
140316;0900;18,0333;
140316;1000;20,9333;
140316;1100;23,8;
140316;1200;25,625;
140316;1300;27,3083;
140316;1400;28,3083;
140316;1500;29,025;
140316;1600;28,6167;
140316;1700;28,3917;
140316;1800;27,75;
140316;1900;25,6417;
140316;2000;23,6;
140316;2100;22,3667;
140316;2200;21,2083;
140316;2300;20,275;
140317;0000;19,3167;
140317;0100;18,4667;
140317;0200;18,0333;
140317;0300;17,1667;
140317;0400;16,0417;
140317;0500;15,625;
140317;0600;15,2583;
140317;0700;15,7167;
140317;0800;16,1;
140317;0900;19,1833;
140317;1000;21,5583;
140317;1100;24,7167;
140317;1200;27,15;
140317;1300;29,6167;
140317;1400;30,6083;
140317;1500;31,65;
140317;1600;31,6;
140317;1700;30,325;
140317;1800;28,4167;
140317;1900;26,4583;
140317;2000;24,4083;
140317;2100;22,9583;
140317;2200;21,5583;
140317;2300;20,525;
140318;0000;19,725;
140318;0100;19,0917;
140318;0200;18,125;
140318;0300;17,5917;
140318;0400;17,4833;
140318;0500;17;
140318;0600;15,7917;
140318;0700;15,6583;
140318;0800;16,8833;
140318;0900;19,675;
140318;1000;21,4083;
140318;1100;24,0167;
140318;1200;26;
140318;1300;27,7333;
140318;1400;28,3167;
140318;1500;28,275;
140318;1600;27,2917;
140318;1700;25,925;
140318;1800;24,6833;
140318;1900;22,3;
140318;2000;20,8583;
140318;2100;19,85;
140318;2200;19,3;
140318;2300;19,1833;
140319;0000;18,2417;
140319;0100;17,1917;
140319;0200;16,6167;
140319;0300;16,0417;
140319;0400;15,525;
140319;0500;14,25;
140319;0600;13,8583;
140319;0700;13,6083;
140319;0800;14,5167;
140319;0900;17,3333;
140319;1000;19,725;
140319;1100;22,5;
140319;1200;25,4667;
140319;1300;27,375;
140319;1400;28,0167;
140319;1500;29,2083;
140319;1600;28,875;
140319;1700;27,9833;
140319;1800;27,0917;
140319;1900;24,9333;
140319;2000;22,725;
140319;2100;21,2917;
140319;2200;20,6917;
140319;2300;20,075;
140320;0000;19,0333;
140320;0100;18,1583;
140320;0200;17,625;
140320;0300;16,775;
140320;0400;16,75;
140320;0500;16,9833;
140320;0600;16,15;
140320;0700;16,1167;
140320;0800;17,0917;
140320;0900;19,4417;
140320;1000;21,9833;
140320;1100;25,1417;
140320;1200;28,525;
140320;1300;29,9667;
140320;1400;31,15;
140320;1500;31,7444;
140320;1600;;
140320;1700;;
140320;1800;;
140320;1900;;
140320;2000;;
140320;2100;;
140320;2200;;
140320;2300;;
140321;0000;;
140321;0100;;
140321;0200;;
140321;0300;;
140321;0400;;
140321;0500;;
140321;0600;;
140321;0700;;
140321;0800;;
140321;0900;;
140321;1000;;
140321;1100;;
140321;1200;;
140321;1300;;
140321;1400;;
140321;1500;;
140321;1600;;
140321;1700;;
140321;1800;;
140321;1900;;
140321;2000;;
140321;2100;;
140321;2200;;
140321;2300;;
140322;0000;;
140322;0100;21,8;
140322;0200;20,125;
140322;0300;19,225;
140322;0400;18,725;
140322;0500;18,65;
140322;0600;17,7833;
140322;0700;17,8583;
140322;0800;18,6167;
140322;0900;23,4583;
140322;1000;;
140322;1100;;
140322;1200;;
140322;1300;;
140322;1400;;
140322;1500;35,8416;
140322;1600;35,25;
140322;1700;33,625;
140322;1800;31,3583;
140322;1900;27,5417;
140322;2000;25,175;
140322;2100;24,35;
140322;2200;23,0583;
140322;2300;22,0667;
140323;0000;20,5833;
140323;0100;19,1417;
140323;0200;18,6833;
140323;0300;17,7917;
140323;0400;16,8333;
140323;0500;16,7917;
140323;0600;16,4417;
140323;0700;15,6417;
140323;0800;16,9583;
140323;0900;19,475;
140323;1000;21,05;
140323;1100;24,55;
140323;1200;27,7;
140323;1300;29,8917;
140323;1400;30,6667;
140323;1500;30,1917;
140323;1600;29,5833;
140323;1700;28,3583;
140323;1800;27,2;
140323;1900;24,125;
140323;2000;21,775;
140323;2100;20,4417;
140323;2200;19,65;
140323;2300;18,8083;
140324;0000;18,05;
140324;0100;17,0583;
140324;0200;16,4833;
140324;0300;15,95;
140324;0400;15,7333;
140324;0500;14,975;
140324;0600;14,7667;
140324;0700;14,75;
140324;0800;15,7333;
140324;0900;18,7917;
140324;1000;21,7917;
140324;1100;24,1583;
140324;1200;26,7917;
140324;1300;28,6167;
140324;1400;29,4333;
140324;1500;29,075;
140324;1600;27,7417;
140324;1700;27,4;
140324;1800;26,0917;
140324;1900;23,65;
140324;2000;21,6333;
140324;2100;20,7333;
140324;2200;19,475;
140324;2300;18,4917;
140325;0000;17,6333;
140325;0100;17,0917;
140325;0200;16,6667;
140325;0300;15,4417;
140325;0400;14,825;
140325;0500;14,5083;
140325;0600;14,25;
140325;0700;14,0667;
140325;0800;14,5583;
140325;0900;17,1667;
140325;1000;20,5667;
140325;1100;23,0333;
140325;1200;25,95;
140325;1300;28,525;
140325;1400;30,1833;
140325;1500;30,0667;
140325;1600;30,6583;
140325;1700;29,9083;
140325;1800;27,6917;
140325;1900;25;
140325;2000;22,2833;
140325;2100;20,6583;
140325;2200;19,9333;
140325;2300;19,6083;
140326;0000;18,8833;
140326;0100;17,4667;
140326;0200;16,25;
140326;0300;15,1;
140326;0400;13,8083;
140326;0500;13,2333;
140326;0600;12,9417;
140326;0700;12,8083;
140326;0800;12,7833;
140326;0900;14,55;
140326;1000;15,8167;
140326;1100;18,2667;
140326;1200;20,275;
140326;1300;22,7167;
140326;1400;24,4417;
140326;1500;24,7;
140326;1600;24,8917;
140326;1700;24,0833;
140326;1800;23,25;
140326;1900;20,3417;
140326;2000;18,0417;
140326;2100;16,7667;
140326;2200;15,7917;
140326;2300;15,25;
140327;0000;14,2667;
140327;0100;13,5083;
140327;0200;13,2083;
140327;0300;12,9333;
140327;0400;12,0583;
140327;0500;11,3917;
140327;0600;11,2333;
140327;0700;11,0167;
140327;0800;11,3333;
140327;0900;13,1333;
140327;1000;14,4833;
140327;1100;15,85;
140327;1200;18,0667;
140327;1300;20,375;
140327;1400;22,5667;
140327;1500;24,15;
140327;1600;23,625;
140327;1700;23,0167;
140327;1800;22,0917;
140327;1900;;
140327;2000;;
140327;2100;;
140327;2200;;
140327;2300;;
140328;0000;;
140328;0100;;
140328;0200;;
140328;0300;;
140328;0400;;
140328;0500;;
140328;0600;;
140328;0700;;
140328;0800;;
140328;0900;;
140328;1000;;
140328;1100;;
140328;1200;;
140328;1300;24,05;
140328;1400;25,6833;
140328;1500;26,3;
140328;1600;26,6083;
140328;1700;26,275;
140328;1800;25,075;
140328;1900;22,2917;
140328;2000;20,1;
140328;2100;18,4667;
140328;2200;17,0667;
140328;2300;15,975;
140329;0000;14,5917;
140329;0100;13,7333;
140329;0200;13;
140329;0300;12,1417;
140329;0400;11,6917;
140329;0500;11,6333;
140329;0600;11,125;
140329;0700;10,8917;
140329;0800;11,2;
140329;0900;12,4083;
140329;1000;13,1833;
140329;1100;14,9167;
140329;1200;17,4667;
140329;1300;19,2083;
140329;1400;21,3167;
140329;1500;22,8417;
140329;1600;22,925;
140329;1700;22,525;
140329;1800;21,3083;
140329;1900;18,7917;
140329;2000;15,8417;
140329;2100;15,1417;
140329;2200;15,2583;
140329;2300;15,25;
140330;0000;15,2417;
140330;0100;15,5417;
140330;0200;15,725;
140330;0300;14,475;
140330;0400;14,2;
140330;0500;14,2833;
140330;0600;14,4167;
140330;0700;13,8917;
140330;0800;13,2667;
140330;0900;14,4;
140330;1000;15,925;
140330;1100;18,35;
140330;1200;20,4583;
140330;1300;21,775;
140330;1400;22,9417;
140330;1500;23,45;
140330;1600;22,75;
140330;1700;21,8083;
140330;1800;20,3167;
140330;1900;18,35;
140330;2000;17,275;
140330;2100;16,6917;
140330;2200;16,375;
140330;2300;15,95;
140331;0000;14,7167;
140331;0100;14,2167;
140331;0200;13,5333;
140331;0300;12,975;
140331;0400;12,5917;
140331;0500;11,9917;
140331;0600;11,4917;
140331;0700;11,4833;
140331;0800;11,9667;
140331;0900;13,825;
140331;1000;16,025;
140331;1100;18,6167;
140331;1200;20,3167;
140331;1300;20,8667;
140331;1400;22,3;
140331;1500;22,3333;
140331;1600;22,175;
140331;1700;22,1666;
140331;1800;;
140331;1900;;
140331;2000;;
140331;2100;;
140331;2200;;
140331;2300;;
140401;0000;;
140401;0100;;
140401;0200;;
140401;0300;;
140401;0400;;
140401;0500;;
140401;0600;;
140401;0700;;
140401;0800;;
140401;0900;;
140401;1000;;
140401;1100;22,3667;
140401;1200;24,3333;
140401;1300;26,2167;
140401;1400;27,375;
140401;1500;27,7583;
140401;1600;27,8583;
140401;1700;27,1917;
140401;1800;25,9583;
140401;1900;23,55;
140401;2000;21,6667;
140401;2100;20,325;
140401;2200;19,525;
140401;2300;18,7917;
140402;0000;18,0083;
140402;0100;16,7667;
140402;0200;16,1917;
140402;0300;15,4083;
140402;0400;14,975;
140402;0500;13,625;
140402;0600;13,4;
140402;0700;13,3417;
140402;0800;14,0917;
140402;0900;17,9667;
140402;1000;19,9667;
140402;1100;21,525;
140402;1200;22,625;
140402;1300;24,3083;
140402;1400;24,8667;
140402;1500;25,4167;
140402;1600;24,6583;
140402;1700;23,875;
140402;1800;23,0917;
140402;1900;20,7167;
140402;2000;19;
140402;2100;18,1333;
140402;2200;17,3833;
140402;2300;16,65;
140403;0000;15,8083;
140403;0100;14,6833;
140403;0200;13,925;
140403;0300;13,55;
140403;0400;12,6333;
140403;0500;12,3417;
140403;0600;11,7417;
140403;0700;11,6917;
140403;0800;12,4333;
140403;0900;14,825;
140403;1000;17,2833;
140403;1100;19,5083;
140403;1200;21,7916;
140403;1300;23,5917;
140403;1400;24,525;
140403;1500;25,4833;
140403;1600;25,1667;
140403;1700;24,2583;
140403;1800;22,8417;
140403;1900;20,3833;
140403;2000;18,6417;
140403;2100;17,1417;
140403;2200;16,3083;
140403;2300;15,6;
140404;0000;14,8667;
140404;0100;13,95;
140404;0200;13,3417;
140404;0300;12,6667;
140404;0400;12,6;
140404;0500;12,1;
140404;0600;11,5417;
140404;0700;11,3833;
140404;0800;11,9;
140404;0900;14,8333;
140404;1000;17,0167;
140404;1100;19,6416;
140404;1200;22,2167;
140404;1300;23,7917;
140404;1400;25,1417;
140404;1500;25,0583;
140404;1600;25,175;
140404;1700;24,25;
140404;1800;23,1917;
140404;1900;20,9583;
140404;2000;19,6333;
140404;2100;18,4417;
140404;2200;17,6;
140404;2300;16,5417;
140405;0000;15,65;
140405;0100;14,6;
140405;0200;13,9667;
140405;0300;13,0917;
140405;0400;12,7417;
140405;0500;11,8667;
140405;0600;11,7417;
140405;0700;11,3167;
140405;0800;11,625;
140405;0900;14,2667;
140405;1000;16,425;
140405;1100;18,9417;
140405;1200;21,85;
140405;1300;23,8917;
140405;1400;24,8;
140405;1500;25,2583;
140405;1600;25,3917;
140405;1700;24,25;
140405;1800;22,275;
140405;1900;19,4583;
140405;2000;17,3833;
140405;2100;16,475;
140405;2200;15,8417;
140405;2300;15,0167;
140406;0000;14,1333;
140406;0100;13,1667;
140406;0200;12,3083;
140406;0300;11,4167;
140406;0400;10,75;
140406;0500;9,69998;
140406;0600;9,40833;
140406;0700;9,41666;
140406;0800;9,56665;
140406;0900;9,74165;
140406;1000;10,3583;
140406;1100;12,4583;
140406;1200;14,875;
140406;1300;16,6667;
140406;1400;18,125;
140406;1500;18,375;
140406;1600;17,1667;
140406;1700;16,2833;
140406;1800;16,1333;
140406;1900;14,9833;
140406;2000;14,2167;
140406;2100;14,225;
140406;2200;14,3917;
140406;2300;14,05;
140407;0000;13,5417;
140407;0100;12,5833;
140407;0200;11,475;
140407;0300;10,85;
140407;0400;10,7417;
140407;0500;10,3083;
140407;0600;10,5333;
140407;0700;10,5083;
140407;0800;10,7833;
140407;0900;12,5667;
140407;1000;15,6917;
140407;1100;17,5333;
140407;1200;18,65;
140407;1300;19,8167;
140407;1400;20,925;
140407;1500;21;
140407;1600;20,4833;
140407;1700;20,3083;
