FECHA (YYMMDD);HORA (HHMM);;
140219;1800;28,425;
140219;1900;27,15;
140219;2000;23,675;
140219;2100;21,0583;
140219;2200;19,675;
140219;2300;18,9;
140220;0000;18,2917;
140220;0100;17,7083;
140220;0200;16,025;
140220;0300;14,525;
140220;0400;14,0417;
140220;0500;13,8;
140220;0600;13,375;
140220;0700;13,5417;
140220;0800;17,0417;
140220;0900;19,6583;
140220;1000;22,5833;
140220;1100;24,5667;
140220;1200;26,5417;
140220;1300;28,3417;
140220;1400;29,5;
140220;1500;29,7083;
140220;1600;30,075;
140220;1700;29,9083;
140220;1800;28,8083;
140220;1900;27,8;
140220;2000;25,2417;
140220;2100;23,025;
140220;2200;22;
140220;2300;20,6167;
140221;0000;19,7;
140221;0100;18,75;
140221;0200;17,45;
140221;0300;16,2083;
140221;0400;15,6083;
140221;0500;15,25;
140221;0600;15,0083;
140221;0700;14,85;
140221;0800;18,8417;
140221;0900;21,5917;
140221;1000;23,8917;
140221;1100;26,3917;
140221;1200;27,3667;
140221;1300;28,425;
140221;1400;29,8667;
140221;1500;30,5416;
140221;1600;30,675;
140221;1700;30,45;
140221;1800;29,4833;
140221;1900;27,9;
140221;2000;24,8917;
140221;2100;22,7917;
140221;2200;21,4583;
140221;2300;20,2917;
140222;0000;19,4;
140222;0100;18,425;
140222;0200;16,7917;
140222;0300;15,7417;
140222;0400;15,1083;
140222;0500;14,4417;
140222;0600;14,025;
140222;0700;13,4;
140222;0800;17,6083;
140222;0900;21,6417;
140222;1000;23,75;
140222;1100;26,6667;
140222;1200;28,0333;
140222;1300;29,5;
140222;1400;30,8167;
140222;1500;31,7833;
140222;1600;31,8667;
140222;1700;31,4333;
140222;1800;29,7667;
140222;1900;28,0667;
140222;2000;24,325;
140222;2100;21,7333;
140222;2200;20,6417;
140222;2300;19,05;
140223;0000;17,5667;
140223;0100;16,8833;
140223;0200;15,7833;
140223;0300;14,7083;
140223;0400;13,4583;
140223;0500;12,7417;
140223;0600;12,3333;
140223;0700;11,825;
140223;0800;14,95;
140223;0900;17,675;
140223;1000;21,0167;
140223;1100;22,2917;
140223;1200;23,4083;
140223;1300;24,1917;
140223;1400;24,625;
140223;1500;25,8583;
140223;1600;25,5;
140223;1700;25,4583;
140223;1800;24,4;
140223;1900;21,7833;
140223;2000;18,9583;
140223;2100;16,7167;
140223;2200;14,7167;
140223;2300;13,4917;
140224;0000;12,4167;
140224;0100;11,6583;
140224;0200;11,0917;
140224;0300;10,625;
140224;0400;10,3;
140224;0500;9,94998;
140224;0600;9,64165;
140224;0700;9,02498;
140224;0800;9,23332;
140224;0900;10,9167;
140224;1000;14,7167;
140224;1100;15,75;
140224;1200;16,9333;
140224;1300;17,9417;
140224;1400;18,7833;
140224;1500;19,525;
140224;1600;19,9;
140224;1700;19,5583;
140224;1800;18,5583;
140224;1900;17,2417;
140224;2000;15,2833;
140224;2100;14,2167;
140224;2200;13,6917;
140224;2300;13,45;
140225;0000;13,8;
140225;0100;14,2333;
140225;0200;14,2833;
140225;0300;14,1667;
140225;0400;13,625;
140225;0500;13,4083;
140225;0600;12,9167;
140225;0700;12,2083;
140225;0800;13,9167;
140225;0900;16,075;
140225;1000;16,8083;
140225;1100;18,1583;
140225;1200;20,3583;
140225;1300;22,2917;
140225;1400;23,075;
140225;1500;24,0333;
140225;1600;25,925;
140225;1700;26,5583;
140225;1800;26,9833;
140225;1900;26,625;
140225;2000;23,1167;
140225;2100;20,8833;
140225;2200;19,0667;
140225;2300;17,875;
140226;0000;16,9333;
140226;0100;16,225;
140226;0200;15,1167;
140226;0300;14,4667;
140226;0400;13,8167;
140226;0500;13,2;
140226;0600;12,775;
140226;0700;12,4333;
140226;0800;15,8;
140226;0900;20,275;
140226;1000;23,4667;
140226;1100;25,9417;
140226;1200;29,05;
140226;1300;30,2417;
140226;1400;31,0833;
140226;1500;31,9;
140226;1600;32,5916;
140226;1700;32,75;
140226;1800;32,3333;
140226;1900;30,6833;
140226;2000;26,85;
140226;2100;23,6917;
140226;2200;22,4917;
140226;2300;21,675;
140227;0000;19,925;
140227;0100;19,0083;
140227;0200;17,5167;
140227;0300;15,9083;
140227;0400;14,9333;
140227;0500;14,525;
140227;0600;14,2667;
140227;0700;13,75;
140227;0800;17,3;
140227;0900;20,4417;
140227;1000;23,3;
140227;1100;26,0583;
140227;1200;28,8417;
140227;1300;29,2667;
140227;1400;30,6333;
140227;1500;31,3167;
140227;1600;31,275;
140227;1700;30,175;
140227;1800;27,9667;
140227;1900;24,5583;
140227;2000;20,6333;
140227;2100;18,1917;
140227;2200;15,9333;
140227;2300;14,9;
140228;0000;14,025;
140228;0100;12,4667;
140228;0200;11,6167;
140228;0300;11,4;
140228;0400;11,3333;
140228;0500;11,2833;
140228;0600;11,0333;
140228;0700;10,4667;
140228;0800;12,3;
140228;0900;14,4333;
140228;1000;18,1;
140228;1100;20,7583;
140228;1200;23,4667;
140228;1300;25,2167;
140228;1400;25,8;
140228;1500;26,0083;
140228;1600;26,3833;
140228;1700;26,1583;
140228;1800;25,425;
140228;1900;23,6;
140228;2000;20,65;
140228;2100;18,4083;
140228;2200;16,8083;
140228;2300;16,2333;
140301;0000;14,3083;
140301;0100;13,2417;
140301;0200;12,65;
140301;0300;12,2583;
140301;0400;11,1167;
140301;0500;10,65;
140301;0600;10,3917;
140301;0700;10,2917;
140301;0800;13,1;
140301;0900;15,4583;
140301;1000;14,7417;
140301;1100;15,9417;
140301;1200;18,375;
140301;1300;20,95;
140301;1400;22,1417;
140301;1500;22,2;
140301;1600;22,2917;
140301;1700;20,5083;
140301;1800;19,85;
140301;1900;18,6083;
140301;2000;17,3;
140301;2100;16,2833;
140301;2200;15,5667;
140301;2300;14,8667;
140302;0000;13,9833;
140302;0100;13,0333;
140302;0200;12,4583;
140302;0300;11,9083;
140302;0400;11,3583;
140302;0500;10,9167;
140302;0600;10,55;
140302;0700;10,3083;
140302;0800;10,2583;
140302;0900;13,1417;
140302;1000;16,7667;
140302;1100;20,725;
140302;1200;22,9417;
140302;1300;24,55;
140302;1400;25,3916;
140302;1500;26,05;
140302;1600;26,475;
140302;1700;25,8167;
140302;1800;24,775;
140302;1900;23,1167;
140302;2000;20,1417;
140302;2100;17,9583;
140302;2200;16,8583;
140302;2300;16,1167;
140303;0000;15,375;
140303;0100;13,9333;
140303;0200;12,7917;
140303;0300;11,8917;
140303;0400;11,0583;
140303;0500;10,65;
140303;0600;9,84999;
140303;0700;9,50832;
140303;0800;10,2667;
140303;0900;13,6;
140303;1000;17,2333;
140303;1100;20,9333;
140303;1200;23,65;
140303;1300;24,5917;
140303;1400;25,6083;
140303;1500;26,35;
140303;1600;25,9833;
140303;1700;25,9833;
140303;1800;25,3417;
140303;1900;24,1333;
140303;2000;21,1;
140303;2100;19,0917;
140303;2200;17,9;
140303;2300;17,075;
140304;0000;16,0083;
140304;0100;14,5;
140304;0200;13,4083;
140304;0300;12,85;
140304;0400;12,2417;
140304;0500;11,9083;
140304;0600;11,3917;
140304;0700;11,1;
140304;0800;13,7917;
140304;0900;16,7;
140304;1000;18,275;
140304;1100;20,925;
140304;1200;23,175;
140304;1300;24,6416;
140304;1400;26,3167;
140304;1500;26,7;
140304;1600;27,4417;
140304;1700;26,975;
140304;1800;25,8916;
140304;1900;24,5;
140304;2000;22,1417;
140304;2100;19,9;
140304;2200;18,6083;
140304;2300;17,375;
140305;0000;16,4333;
140305;0100;15,9;
140305;0200;14,7417;
140305;0300;13,9833;
140305;0400;13,3167;
140305;0500;12,7417;
140305;0600;12,3333;
140305;0700;12,2083;
140305;0800;14,9333;
140305;0900;17,675;
140305;1000;21,75;
140305;1100;23,325;
140305;1200;24,9667;
140305;1300;27,15;
140305;1400;27,7667;
140305;1500;28,8083;
140305;1600;29,075;
140305;1700;28,95;
140305;1800;27,6417;
140305;1900;25,1833;
140305;2000;22,4833;
140305;2100;21,0667;
140305;2200;20,0333;
140305;2300;19,1083;
140306;0000;18,225;
140306;0100;17,2833;
140306;0200;16,2083;
140306;0300;15,2833;
140306;0400;14,4333;
140306;0500;13,7333;
140306;0600;13,5833;
140306;0700;13,3;
140306;0800;16,1417;
140306;0900;19,0667;
140306;1000;20,9417;
140306;1100;24,35;
140306;1200;26,5;
140306;1300;28,1667;
140306;1400;29,5833;
140306;1500;29,9583;
140306;1600;30,7;
140306;1700;30,3083;
140306;1800;29,875;
140306;1900;28,2667;
140306;2000;25,1417;
140306;2100;23,225;
140306;2200;21,425;
140306;2300;20,25;
140307;0000;19,3667;
140307;0100;17,8917;
140307;0200;16,925;
140307;0300;16;
140307;0400;15,0833;
140307;0500;14,3417;
140307;0600;13,8417;
140307;0700;13,8;
140307;0800;16,025;
140307;0900;20,2417;
140307;1000;23,1583;
140307;1100;26,0083;
140307;1200;28,325;
140307;1300;30,6917;
140307;1400;32,175;
140307;1500;32,2916;
140307;1600;32,175;
140307;1700;31,3167;
140307;1800;30,725;
140307;1900;28,925;
140307;2000;25,8167;
140307;2100;23,7333;
140307;2200;22,0917;
140307;2300;21,0667;
140308;0000;19,7667;
140308;0100;18,45;
140308;0200;18,1833;
140308;0300;16,75;
140308;0400;15,925;
140308;0500;15,1;
140308;0600;14,3583;
140308;0700;13,7833;
140308;0800;16,8083;
140308;0900;20,3417;
140308;1000;22,8917;
140308;1100;26,0083;
140308;1200;28,4;
140308;1300;29,6917;
140308;1400;30,675;
140308;1500;31,4667;
140308;1600;31,5833;
140308;1700;31,675;
140308;1800;31,125;
140308;1900;28,8;
140308;2000;25,2583;
140308;2100;23,1417;
140308;2200;21,125;
140308;2300;19,8833;
140309;0000;18,3833;
140309;0100;17,325;
140309;0200;16,475;
140309;0300;15,3333;
140309;0400;14,4833;
140309;0500;14,0417;
140309;0600;12,9833;
140309;0700;12,7417;
140309;0800;16,175;
140309;0900;18,875;
140309;1000;19,4917;
140309;1100;22,0667;
140309;1200;24,3333;
140309;1300;25,6833;
140309;1400;27,2;
140309;1500;27,7167;
140309;1600;27,8083;
140309;1700;27,2917;
140309;1800;26,15;
140309;1900;24,5417;
140309;2000;22,2;
140309;2100;20,1;
140309;2200;18,375;
140309;2300;17,9333;
140310;0000;17,6583;
140310;0100;17,5417;
140310;0200;17,6083;
140310;0300;17,1333;
140310;0400;16,1833;
140310;0500;15,675;
140310;0600;15,4;
140310;0700;15,6917;
140310;0800;16,375;
140310;0900;17,7;
140310;1000;19,8083;
140310;1100;22,4417;
140310;1200;23,375;
140310;1300;25,275;
140310;1400;26,3667;
140310;1500;27,075;
140310;1600;27,2917;
140310;1700;26,7167;
140310;1800;25,325;
140310;1900;23,7583;
140310;2000;20,7667;
140310;2100;18,8833;
140310;2200;17,325;
140310;2300;16,5417;
140311;0000;16,0167;
140311;0100;14,5833;
140311;0200;13,175;
140311;0300;12,5;
140311;0400;11,875;
140311;0500;11,3417;
140311;0600;10,9583;
140311;0700;10,5667;
140311;0800;13,6667;
140311;0900;17,0167;
140311;1000;19,5917;
140311;1100;22,925;
140311;1200;25,0083;
140311;1300;26,375;
140311;1400;27,7;
140311;1500;28,0583;
140311;1600;28,5083;
140311;1700;28,325;
140311;1800;27,325;
140311;1900;25,8583;
140311;2000;22,4417;
140311;2100;20,2667;
140311;2200;19,0417;
140311;2300;18,1333;
140312;0000;17,3167;
140312;0100;16,5417;
140312;0200;15,475;
140312;0300;14,0333;
140312;0400;13,2917;
140312;0500;12,6167;
140312;0600;12;
140312;0700;12,2083;
140312;0800;13,7667;
140312;0900;16,9083;
140312;1000;20,9083;
140312;1100;23,9167;
140312;1200;25,9167;
140312;1300;26,9917;
140312;1400;28,075;
140312;1500;28,5917;
140312;1600;28,825;
140312;1700;28,8833;
140312;1800;27,7667;
140312;1900;25,375;
140312;2000;22,2667;
140312;2100;19,95;
140312;2200;19,0833;
140312;2300;18,2667;
140313;0000;17,3083;
140313;0100;16,6083;
140313;0200;15,7167;
140313;0300;14,3167;
140313;0400;12,9833;
140313;0500;12,6667;
140313;0600;12,3833;
140313;0700;12,2667;
140313;0800;14,1167;
140313;0900;17,7417;
140313;1000;19,3667;
140313;1100;22,025;
140313;1200;23,7;
140313;1300;25,15;
140313;1400;25,225;
140313;1500;25,3917;
140313;1600;24,9;
140313;1700;23,975;
140313;1800;21,6917;
140313;1900;19,9917;
140313;2000;17,025;
140313;2100;15,5917;
140313;2200;14,65;
140313;2300;14,1583;
140314;0000;12,6833;
140314;0100;11,6583;
140314;0200;10,9917;
140314;0300;10,725;
140314;0400;10,6917;
140314;0500;10,7;
140314;0600;10,3667;
140314;0700;10,4083;
140314;0800;10,6917;
140314;0900;12,1417;
140314;1000;14,525;
140314;1100;18,4083;
140314;1200;19,95;
140314;1300;20,7167;
140314;1400;21,6;
140314;1500;22,4167;
140314;1600;22,9833;
140314;1700;22,825;
140314;1800;22,6333;
140314;1900;21,325;
140314;2000;18,8667;
140314;2100;16,875;
140314;2200;15,7417;
140314;2300;15,05;
140315;0000;14,1;
140315;0100;13,0583;
140315;0200;12,4417;
140315;0300;11,5;
140315;0400;11,1417;
140315;0500;10,7167;
140315;0600;11;
140315;0700;11,075;
140315;0800;11,75;
140315;0900;13,1833;
140315;1000;15,7917;
140315;1100;16,9667;
140315;1200;21,15;
140315;1300;24,3417;
140315;1400;24,8667;
140315;1500;26,1417;
140315;1600;26,3917;
140315;1700;26,2917;
140315;1800;25,2583;
140315;1900;22,5167;
140315;2000;19,925;
140315;2100;18,0583;
140315;2200;16,7917;
140315;2300;16,1;
140316;0000;15,55;
140316;0100;14,8333;
140316;0200;13,8167;
140316;0300;12,9667;
140316;0400;12,2667;
140316;0500;12,0083;
140316;0600;11,9167;
140316;0700;11,5833;
140316;0800;12,8333;
140316;0900;16,6167;
140316;1000;18,8;
140316;1100;22,225;
140316;1200;24,4333;
140316;1300;25,2333;
140316;1400;26,4917;
140316;1500;26,7917;
140316;1600;26,9667;
140316;1700;27,1417;
140316;1800;26,2083;
140316;1900;24,2167;
140316;2000;21,75;
140316;2100;20,1167;
140316;2200;18,85;
140316;2300;17,8417;
140317;0000;16,95;
140317;0100;16,0417;
140317;0200;14,8167;
140317;0300;13,95;
140317;0400;13,2417;
140317;0500;12,85;
140317;0600;12,225;
140317;0700;11,925;
140317;0800;14,1417;
140317;0900;18,0167;
140317;1000;20,6167;
140317;1100;22,875;
140317;1200;25,7167;
140317;1300;28,0833;
140317;1400;29,7;
140317;1500;29,925;
140317;1600;29,5667;
140317;1700;28,6333;
140317;1800;27,0583;
140317;1900;25,0333;
140317;2000;22,5083;
140317;2100;20,325;
140317;2200;19,1417;
140317;2300;18,1667;
140318;0000;17,325;
140318;0100;16,3833;
140318;0200;15,2583;
140318;0300;14,3167;
140318;0400;13,75;
140318;0500;13,0167;
140318;0600;12,5417;
140318;0700;12,2167;
140318;0800;14,7333;
140318;0900;17,6917;
140318;1000;19,6667;
140318;1100;23,1;
140318;1200;24,8833;
140318;1300;26,2;
140318;1400;26,9167;
140318;1500;26,4833;
140318;1600;25,6;
140318;1700;24,5083;
140318;1800;22,9917;
140318;1900;20,7;
140318;2000;18,5167;
140318;2100;17,2;
140318;2200;16,2833;
140318;2300;15,975;
140319;0000;15,0333;
140319;0100;14,1583;
140319;0200;13,4417;
140319;0300;12,65;
140319;0400;11,2667;
140319;0500;10,4;
140319;0600;10,15;
140319;0700;10,0167;
140319;0800;11,8333;
140319;0900;15,0833;
140319;1000;18,5;
140319;1100;20,7667;
140319;1200;24,15;
140319;1300;25,8167;
140319;1400;26,675;
140319;1500;26,9667;
140319;1600;26,7917;
140319;1700;26,3167;
140319;1800;25,5;
140319;1900;23,3833;
140319;2000;20,7667;
140319;2100;18,9167;
140319;2200;17,8917;
140319;2300;17,0083;
140320;0000;16,1083;
140320;0100;15,55;
140320;0200;14,7667;
140320;0300;13,875;
140320;0400;13,6583;
140320;0500;13,3083;
140320;0600;12,55;
140320;0700;12,25;
140320;0800;14,0417;
140320;0900;17,65;
140320;1000;21,0917;
140320;1100;24,1917;
140320;1200;27,3167;
140320;1300;28,675;
140320;1400;29,25;
140320;1500;30,1;
140320;1600;30,1833;
140320;1700;29,6167;
140320;1800;28,675;
140320;1900;26,8167;
140320;2000;23,6083;
140320;2100;21,3333;
140320;2200;20,0167;
140320;2300;19,1417;
140321;0000;18,3333;
140321;0100;17,075;
140321;0200;15,4667;
140321;0300;14,5667;
140321;0400;14,0917;
140321;0500;13,7583;
140321;0600;13,2583;
140321;0700;13,075;
140321;0800;15,175;
140321;0900;19,2416;
140321;1000;22,45;
140321;1100;25,3;
140321;1200;27,3417;
140321;1300;28,675;
140321;1400;30,3417;
140321;1500;31,2167;
140321;1600;31,3167;
140321;1700;31,1416;
140321;1800;30,7167;
140321;1900;28,5083;
140321;2000;25,4583;
140321;2100;23,3833;
140321;2200;22,1583;
140321;2300;20,6;
140322;0000;19,3083;
140322;0100;18,2167;
140322;0200;17,1333;
140322;0300;16,1833;
140322;0400;15,2667;
140322;0500;14,5583;
140322;0600;13,7667;
140322;0700;13,2417;
140322;0800;15,4583;
140322;0900;21,2917;
140322;1000;24,6667;
140322;1100;27,8083;
140322;1200;30,6833;
140322;1300;32,5416;
140322;1400;33,1833;
140322;1500;33,825;
140322;1600;33,7;
140322;1700;32,7333;
140322;1800;29,875;
140322;1900;25,6667;
140322;2000;22,4583;
140322;2100;21,2917;
140322;2200;19,7083;
140322;2300;18,2167;
140323;0000;16,875;
140323;0100;15,9583;
140323;0200;15;
140323;0300;14,25;
140323;0400;14,0417;
140323;0500;13,425;
140323;0600;12,8167;
140323;0700;12,75;
140323;0800;13,6083;
140323;0900;15,7167;
140323;1000;19,5917;
140323;1100;22,8333;
140323;1200;25,7667;
140323;1300;26,9167;
140323;1400;27,3917;
140323;1500;27,2083;
140323;1600;26,75;
140323;1700;26,3083;
140323;1800;24,8917;
140323;1900;21,9333;
140323;2000;19,075;
140323;2100;17,7083;
140323;2200;16,4417;
140323;2300;15,4833;
140324;0000;14;
140324;0100;13,3167;
140324;0200;12,575;
140324;0300;12;
140324;0400;11,7667;
140324;0500;11,3167;
140324;0600;11,15;
140324;0700;10,9583;
140324;0800;12,325;
140324;0900;15,9417;
140324;1000;19,9917;
140324;1100;22,175;
140324;1200;24,6833;
140324;1300;25,925;
140324;1400;26,375;
140324;1500;25,8083;
140324;1600;25,4583;
140324;1700;26,125;
140324;1800;24,9667;
140324;1900;22,2333;
140324;2000;19,3833;
140324;2100;17,6583;
140324;2200;16,35;
140324;2300;15,3417;
140325;0000;14,8167;
140325;0100;13,5917;
140325;0200;12,0167;
140325;0300;11,2833;
140325;0400;11,0167;
140325;0500;10,4417;
140325;0600;10,125;
140325;0700;10,4167;
140325;0800;11,0417;
140325;0900;15,1;
140325;1000;18,8333;
140325;1100;21,9583;
140325;1200;24,5167;
140325;1300;27;
140325;1400;27,8833;
140325;1500;28,0833;
140325;1600;28,35;
140325;1700;27,95;
140325;1800;26,5833;
140325;1900;23,6167;
140325;2000;19,9083;
140325;2100;17,975;
140325;2200;16,975;
140325;2300;16,2;
140326;0000;15;
140326;0100;13,325;
140326;0200;11,8083;
140326;0300;10,7333;
140326;0400;9,54999;
140326;0500;9,00832;
140326;0600;8,59998;
140326;0700;8,45833;
140326;0800;8,72498;
140326;0900;9,53333;
140326;1000;11,2083;
140326;1100;13,9583;
140326;1200;16,25;
140326;1300;18,9083;
140326;1400;20,5333;
140326;1500;21,5167;
140326;1600;21,725;
140326;1700;21,775;
140326;1800;20,8417;
140326;1900;17,9333;
140326;2000;15,6083;
140326;2100;14,1917;
140326;2200;13,075;
140326;2300;12,2083;
140327;0000;11,4083;
140327;0100;10,6833;
140327;0200;10,1667;
140327;0300;9,75832;
140327;0400;8,94165;
140327;0500;8,76665;
140327;0600;8,81665;
140327;0700;8,92499;
140327;0800;9,09166;
140327;0900;9,74998;
140327;1000;10,3417;
140327;1100;12,4333;
140327;1200;15,35;
140327;1300;17,6167;
140327;1400;19,8;
140327;1500;20,9167;
140327;1600;20,6;
140327;1700;19,95;
140327;1800;19,4167;
140327;1900;17,1167;
140327;2000;15,25;
140327;2100;14,0167;
140327;2200;13,0917;
140327;2300;12,325;
140328;0000;11,3833;
140328;0100;10,5083;
140328;0200;10,1333;
140328;0300;9,53333;
140328;0400;8,95;
140328;0500;8,66666;
140328;0600;8,27498;
140328;0700;8,06665;
140328;0800;9,31665;
140328;0900;13,0917;
140328;1000;15,5333;
140328;1100;17,3667;
140328;1200;19,25;
140328;1300;21,1583;
140328;1400;22,6083;
140328;1500;23,2583;
140328;1600;23,5333;
140328;1700;23,675;
140328;1800;22,6083;
140328;1900;19,8583;
140328;2000;17,4917;
140328;2100;15,4;
140328;2200;13,7;
140328;2300;12,3833;
140329;0000;11,1917;
140329;0100;10,3917;
140329;0200;9,81665;
140329;0300;9,28333;
140329;0400;8,76665;
140329;0500;8,64998;
140329;0600;8,66666;
140329;0700;8,75832;
140329;0800;8,91666;
140329;0900;9,35832;
140329;1000;10,4083;
140329;1100;11,2;
140329;1200;13,2583;
140329;1300;15,5;
140329;1400;17,7667;
140329;1500;19,2;
140329;1600;20,3;
140329;1700;21,4833;
140329;1800;19,5417;
140329;1900;16,4917;
140329;2000;13,6833;
140329;2100;12,875;
140329;2200;12,6;
140329;2300;12,8333;
140330;0000;12,6667;
140330;0100;12,6667;
140330;0200;12,5417;
140330;0300;11,8833;
140330;0400;11,6083;
140330;0500;11,4417;
140330;0600;11,3417;
140330;0700;10,6917;
140330;0800;10,6583;
140330;0900;12,3667;
140330;1000;15,0833;
140330;1100;17,8583;
140330;1200;19,1917;
140330;1300;20,35;
140330;1400;20,475;
140330;1500;20,825;
140330;1600;20,525;
140330;1700;19,9583;
140330;1800;18,1917;
140330;1900;16,1583;
140330;2000;14,8833;
140330;2100;14,0667;
140330;2200;13,3917;
140330;2300;12,5;
140331;0000;11,4833;
140331;0100;10,525;
140331;0200;9,79166;
140331;0300;9,29999;
140331;0400;8,75;
140331;0500;7,95833;
140331;0600;7,45833;
140331;0700;7,74165;
140331;0800;8,5;
140331;0900;10,5583;
140331;1000;13,6167;
140331;1100;16,4583;
140331;1200;17,8583;
140331;1300;19,6667;
140331;1400;19,875;
140331;1500;20,1583;
140331;1600;20,3667;
140331;1700;20,175;
140331;1800;20,525;
140331;1900;19,4;
140331;2000;17,5417;
140331;2100;16,2583;
140331;2200;15;
140331;2300;13,9917;
140401;0000;13,0083;
140401;0100;11,9583;
140401;0200;11,2167;
140401;0300;10,7667;
140401;0400;10,2083;
140401;0500;9,44998;
140401;0600;8,79999;
140401;0700;8,33333;
140401;0800;9,96666;
140401;0900;14,7083;
140401;1000;17,45;
140401;1100;20,025;
140401;1200;22,675;
140401;1300;24,1;
140401;1400;24,975;
140401;1500;25,65;
140401;1600;25,85;
140401;1700;25,675;
140401;1800;24,6333;
140401;1900;21,8417;
140401;2000;19,3167;
140401;2100;17,5583;
140401;2200;16,45;
140401;2300;15,5917;
140402;0000;14,5917;
140402;0100;13,7083;
140402;0200;12,8667;
140402;0300;11,8583;
140402;0400;11,05;
140402;0500;10,4167;
140402;0600;9,86665;
140402;0700;9,29999;
140402;0800;10,7917;
140402;0900;15,2417;
140402;1000;17,4667;
140402;1100;19,275;
140402;1200;20,975;
140402;1300;22,175;
140402;1400;22,3833;
140402;1500;22,5;
140402;1600;22,3667;
140402;1700;22,2333;
140402;1800;21,2167;
140402;1900;18,7;
140402;2000;16,5917;
140402;2100;15,1583;
140402;2200;14,1;
140402;2300;13,3167;
140403;0000;12,05;
